Data Start: 2020-09-24 17:02:24
Data End: 2020-09-24 17:22:41
Devicename: Multi Plankton Sampler MPS
IdentNo.: 1020

Net []
Range1: 0 to 5

Pressure [dbar]
Range1: 0.0 to 3000.0  Cal0: -8.585877E+2  Cal1: 1.175972E-1  Cal2: -1.044298E-6  Cal3: -1.441992E+0  Cal4: 9.253807E-5  Cal5: -8.766143E-10  Cal6: 7.97392E-2  Cal7: 7.856609E-2  Cal8: -1.359118E-8

Volume [m³]
Range1: 0 to 65000  Cal0: 2.5E-1

Flow in [m/s]
Range1: 0.0000 to 9.9000

Flow out [m/s]
Range1: 0.0000 to 9.9000

Flow ratio [%]
Range1: 0.00 to 200.00

Header Comment

Ship:		
Cruise:		
Station:		
Cast:		
Position:		
Operator:		


Time [hh:mm:ss]	Net []	Pressure [dbar]	Volume [m³]	Flow in [m/s]	Flow out [m/s]	Flow ratio [%]	Comments  [Index]
17:02:24	0	-0.1	0	0.0000	0.0000	0.00	
17:02:25	0	-0.1	0	0.0000	0.0000	0.00	
17:02:26	0	0.0	0	0.0000	0.0000	0.00	
17:02:27	0	-0.1	0	0.0000	0.0000	0.00	
17:02:28	0	-0.1	0	0.0000	0.0000	0.00	
17:02:29	0	-0.1	0	0.0000	0.0000	0.00	
17:02:30	0	-0.1	0	0.0000	0.0000	0.00	
17:02:31	0	-0.1	0	0.0000	0.0000	0.00	
17:02:32	0	-0.1	0	0.0000	0.0000	0.00	
17:02:33	0	-0.1	0	0.0000	0.0000	0.00	
17:02:34	0	-0.1	0	0.0000	0.0000	0.00	
17:02:35	0	-0.1	0	0.0000	0.0000	0.00	
17:02:36	0	-0.1	0	0.0000	0.0000	0.00	
17:02:37	0	-0.1	0	0.0000	0.0000	0.00	
17:02:38	0	-0.1	0	0.0000	0.0000	0.00	
17:02:39	0	-0.1	0	0.0000	0.0000	0.00	
17:02:40	0	-0.1	0	0.0000	0.0000	0.00	
17:02:41	0	-0.1	0	0.0000	0.0000	0.00	
17:02:42	0	-0.1	0	0.0000	0.0000	0.00	
17:02:43	0	-0.1	0	0.0000	0.0000	0.00	
17:02:44	0	-0.1	0	0.0000	0.0000	0.00	
17:02:45	0	-0.1	0	0.0000	0.0000	0.00	
17:02:46	0	-0.1	0	0.0000	0.0000	0.00	
17:02:47	0	-0.1	0	0.0000	0.0000	0.00	
17:02:48	0	-0.1	0	0.0000	0.0000	0.00	
17:02:49	0	-0.1	0	0.0000	0.0000	0.00	
17:02:50	0	-0.1	0	0.0000	0.0000	0.00	
17:02:51	0	-0.1	0	0.0000	0.0000	0.00	
17:02:52	0	-0.1	0	0.0000	0.0000	0.00	
17:02:53	0	-0.1	0	0.0000	0.0000	0.00	
17:02:54	0	-0.1	0	0.0000	0.0000	0.00	
17:02:55	0	-0.1	0	0.0000	0.0000	0.00	
17:02:56	0	-0.1	0	0.0000	0.0000	0.00	
17:02:57	0	-0.1	0	0.0000	0.0000	0.00	
17:02:58	0	-0.1	0	0.0000	0.0000	0.00	
17:02:59	0	-0.1	0	0.0000	0.0000	0.00	
17:03:00	0	-0.1	0	0.0000	0.0000	0.00	
17:03:01	0	-0.1	0	0.0000	0.0000	0.00	
17:03:02	0	-0.1	0	0.0000	0.0000	0.00	
17:03:03	0	-0.1	0	0.0000	0.0000	0.00	
17:03:04	0	-0.1	0	0.0000	0.0000	0.00	
17:03:05	0	-0.1	0	0.0000	0.0000	0.00	
17:03:06	0	-0.1	0	0.0000	0.0000	0.00	
17:03:07	0	-0.1	0	0.0000	0.0000	0.00	
17:03:08	0	-0.1	0	0.0000	0.0000	0.00	
17:03:09	0	-0.1	0	0.0000	0.0000	0.00	
17:03:10	0	-0.1	0	0.0000	0.0000	0.00	
17:03:11	0	-0.1	0	0.0000	0.0000	0.00	
17:03:12	0	-0.1	0	0.0000	0.0000	0.00	
17:03:13	0	-0.1	0	0.0000	0.0000	0.00	
17:03:14	0	-0.1	0	0.0000	0.0000	0.00	
17:03:15	0	-0.1	0	0.0000	0.0000	0.00	
17:03:16	0	-0.1	0	0.0000	0.0000	0.00	
17:03:17	0	-0.1	0	0.0000	0.0000	0.00	
17:03:18	0	-0.1	0	0.0000	0.0000	0.00	
17:03:19	0	-0.1	0	0.0000	0.0000	0.00	
17:03:20	0	-0.2	0	0.0000	0.0000	0.00	
17:03:21	0	-0.2	0	0.0000	0.0000	0.00	
17:03:22	0	-0.2	0	0.0000	0.1000	0.00	
17:03:23	0	-0.2	0	0.0000	0.1000	0.00	
17:03:24	0	-0.2	0	0.0000	0.1000	0.00	
17:03:25	0	-0.2	0	0.0000	0.0000	0.00	
17:03:26	0	-0.2	0	0.0000	0.0000	0.00	
17:03:27	0	-0.2	0	0.0000	0.0000	0.00	
17:03:28	0	-0.1	0	0.0000	0.0000	0.00	
17:03:29	0	-0.1	0	0.0000	0.0000	0.00	
17:03:30	0	-0.1	0	0.0000	0.0000	0.00	
17:03:31	0	-0.1	0	0.0000	0.0000	0.00	
17:03:32	0	-0.1	0	0.0000	0.0000	0.00	
17:03:33	0	-0.1	0	0.0000	0.0000	0.00	
17:03:34	0	-0.1	0	0.0000	0.0000	0.00	
17:03:35	0	-0.1	0	0.0000	0.1000	0.00	
17:03:36	0	-0.1	0	0.0000	0.1000	0.00	
17:03:37	0	-0.1	0	0.0000	0.0000	0.00	
17:03:38	0	-0.1	0	0.0000	0.0000	0.00	
17:03:39	0	-0.1	0	0.0000	0.0000	0.00	
17:03:40	0	-0.1	0	0.0000	0.0000	0.00	
17:03:41	0	-0.1	0	0.0000	0.0000	0.00	
17:03:42	0	-0.1	0	0.0000	0.0000	0.00	
17:03:43	0	-0.1	0	0.0000	0.0000	0.00	
17:03:44	0	-0.1	0	0.0000	0.0000	0.00	
17:03:45	0	-0.1	0	0.0000	0.0000	0.00	
17:03:46	0	-0.1	0	0.0000	0.0000	0.00	
17:03:47	0	-0.1	0	0.0000	0.0000	0.00	
17:03:48	0	-0.1	0	0.0000	0.0000	0.00	
17:03:49	0	-0.1	0	0.0000	0.0000	0.00	
17:03:50	0	-0.1	0	0.0000	0.2000	0.00	
17:03:51	0	-0.1	0	0.0000	0.3000	0.00	
17:03:52	0	-0.1	0	0.0000	0.1000	0.00	
17:03:53	0	-0.1	0	0.0000	0.0000	0.00	
17:03:54	0	-0.1	0	0.0000	0.0000	0.00	
17:03:55	0	-0.1	0	0.0000	0.0000	0.00	
17:03:56	0	-0.1	0	0.0000	0.0000	0.00	
17:03:57	0	-0.1	0	0.0000	0.0000	0.00	
17:03:58	0	-0.1	0	0.0000	0.0000	0.00	
17:03:59	0	-0.1	0	0.0000	0.0000	0.00	
17:04:00	0	-0.1	0	0.0000	0.0000	0.00	
17:04:01	0	0.0	0	0.6000	0.4000	150.00	
17:04:02	0	0.0	0	1.4000	0.9000	155.56	
17:04:03	0	0.2	0	1.3000	0.9000	144.44	
17:04:04	0	0.5	1	1.4000	1.0000	140.00	
